path	bytes	lines	extension	test_code
src/plugins/jwt_auth.rs	14258	370	.rs	0
src/plugins/kafka_logging.rs	82507	2165	.rs	0
src/plugins/key_auth.rs	9662	255	.rs	0
src/plugins/ldap_auth.rs	88506	2230	.rs	0
src/plugins/load_testing.rs	58893	1559	.rs	0
src/plugins/loki_logging.rs	42962	1212	.rs	0
src/plugins/mcp_gateway.rs	203470	5302	.rs	0
src/plugins/mesh/authz.rs	125790	2762	.rs	0
src/plugins/mesh/bpf_metrics.rs	17105	443	.rs	0
src/plugins/mesh/mod.rs	4029	120	.rs	0
src/plugins/mesh/outbound_registry.rs	42511	1059	.rs	0
src/plugins/mesh/prometheus_helpers.rs	74790	1911	.rs	0
src/plugins/mesh/service_graph.rs	22876	647	.rs	0
src/plugins/mesh/spiffe_identity.rs	7970	215	.rs	0
src/plugins/mesh/workload_metrics.rs	113987	3034	.rs	0
src/plugins/mesh_route_dispatch.rs	236057	5809	.rs	0
src/plugins/mod.rs	396953	8368	.rs	0
src/plugins/mtls_auth.rs	34506	957	.rs	0
src/plugins/oauth2_introspection.rs	79297	2180	.rs	0
src/plugins/oidc_relying_party.rs	180699	4729	.rs	0
src/plugins/opa.rs	29766	880	.rs	0
src/plugins/openapi_validator.rs	173364	4690	.rs	0
src/plugins/otel_tracing.rs	125538	3517	.rs	0
src/plugins/prometheus_metrics.rs	133605	3245	.rs	0
src/plugins/proxy_alerts/config.rs	38605	1101	.rs	0
src/plugins/proxy_alerts/cooldown.rs	18067	470	.rs	0
src/plugins/proxy_alerts/generation_map.rs	2892	95	.rs	0
src/plugins/proxy_alerts/mod.rs	37811	1037	.rs	0
src/plugins/proxy_alerts/render.rs	4140	112	.rs	0
src/plugins/proxy_alerts/rules.rs	26261	790	.rs	0
src/plugins/proxy_alerts/windows.rs	18700	546	.rs	0
src/plugins/rate_limiting.rs	28408	785	.rs	0
src/plugins/request_deduplication.rs	99335	2453	.rs	0
src/plugins/request_mirror.rs	76074	1724	.rs	0
src/plugins/request_size_limiting.rs	4773	147	.rs	0
src/plugins/request_termination.rs	16934	457	.rs	0
src/plugins/request_transformer.rs	23441	592	.rs	0
src/plugins/request_transformer/runtime_overlay.rs	1880	47	.rs	0
src/plugins/response_caching.rs	113968	2783	.rs	0
src/plugins/response_mock.rs	17496	461	.rs	0
src/plugins/response_representation.rs	43480	819	.rs	0
src/plugins/response_size_limiting.rs	6963	200	.rs	0
src/plugins/response_transformer.rs	57736	1182	.rs	0
src/plugins/response_transformer/runtime_overlay.rs	1628	46	.rs	0
src/plugins/security_headers.rs	18783	551	.rs	0
src/plugins/serverless_function.rs	87092	2218	.rs	0
src/plugins/soap_ws_security.rs	153124	3763	.rs	0
src/plugins/spec_expose.rs	37819	953	.rs	0
src/plugins/sse.rs	24845	594	.rs	0
src/plugins/statsd_logging.rs	60091	1683	.rs	0
src/plugins/stdout_logging.rs	14746	422	.rs	0
src/plugins/tcp_connection_throttle.rs	11672	354	.rs	0
src/plugins/tcp_logging.rs	40071	1032	.rs	0
src/plugins/transaction_debugger.rs	16716	406	.rs	0
src/plugins/transaction_log_schema.rs	14847	382	.rs	0
src/plugins/udp_logging.rs	41361	1100	.rs	0
src/plugins/udp_rate_limiting.rs	11704	325	.rs	0
src/plugins/utils/ai_pii.rs	10092	243	.rs	0
src/plugins/utils/ai_providers.rs	25204	752	.rs	0
src/plugins/utils/auth_attempt.rs	3096	81	.rs	0
src/plugins/utils/auth_flow.rs	23936	716	.rs	0
src/plugins/utils/aws_sigv4.rs	10616	326	.rs	0
src/plugins/utils/batching_logger.rs	41326	1094	.rs	0
src/plugins/utils/body_transform.rs	29867	782	.rs	0
src/plugins/utils/byte_budget.rs	8563	257	.rs	0
src/plugins/utils/cache_headers.rs	11845	277	.rs	0
src/plugins/utils/cert_hash.rs	399	14	.rs	0
src/plugins/utils/claim_header_fanout.rs	6457	211	.rs	0
src/plugins/utils/claim_resolver.rs	2460	68	.rs	0
src/plugins/utils/content_encoding.rs	10014	293	.rs	0
src/plugins/utils/dpop.rs	14061	367	.rs	0
src/plugins/utils/fault_roll.rs	11139	287	.rs	0
src/plugins/utils/http_client.rs	61872	1439	.rs	0
src/plugins/utils/introspection_cache.rs	7214	250	.rs	0
src/plugins/utils/json_escape.rs	1495	38	.rs	0
src/plugins/utils/jwks_cache.rs	13670	357	.rs	0
src/plugins/utils/jwks_store.rs	20089	586	.rs	0
src/plugins/utils/jwt_verifier.rs	2621	87	.rs	0
src/plugins/utils/log_helpers.rs	22388	580	.rs	0
src/plugins/utils/log_schema/fields.rs	17685	602	.rs	0
src/plugins/utils/log_schema/mod.rs	65859	1810	.rs	0
src/plugins/utils/log_schema/registry.rs	19386	511	.rs	0
src/plugins/utils/log_schema/view.rs	41186	1104	.rs	0
src/plugins/utils/metadata_redaction.rs	33140	934	.rs	0
src/plugins/utils/mod.rs	2361	71	.rs	0
src/plugins/utils/query.rs	800	24	.rs	0
src/plugins/utils/rate_limit.rs	129131	3393	.rs	0
src/plugins/utils/redis_rate_limiter.rs	82475	2023	.rs	0
src/plugins/utils/response_body.rs	8184	195	.rs	0
src/plugins/utils/route_header_transform.rs	19600	479	.rs	0
src/plugins/utils/runtime_bool_gate.rs	3783	128	.rs	0
src/plugins/utils/scope_role_check.rs	1593	47	.rs	0
src/plugins/utils/session_cookie.rs	6390	181	.rs	0
src/plugins/utils/size_limit.rs	7307	238	.rs	0
src/plugins/utils/socket_host.rs	5098	163	.rs	0
src/plugins/utils/sse.rs	55111	1354	.rs	0
src/plugins/utils/summary_log_budget.rs	5193	160	.rs	0
src/plugins/utils/synthetic_response.rs	2698	67	.rs	0
src/plugins/utils/tcp_endpoint.rs	1625	43	.rs	0
src/plugins/utils/token_extract.rs	6234	169	.rs	0
src/plugins/utils/transformer_gate.rs	1410	40	.rs	0
src/plugins/utils/udp_endpoint.rs	2252	64	.rs	0
src/plugins/waf/decode.rs	1590	49	.rs	0
src/plugins/waf/defaults.rs	15140	161	.rs	0
src/plugins/waf/exemptions.rs	10909	275	.rs	0
src/plugins/waf/mod.rs	63549	1634	.rs	0
src/plugins/waf/normalize.rs	17782	491	.rs	0
src/plugins/waf/rules.rs	44217	1298	.rs	0
src/plugins/waf/scan.rs	32254	921	.rs	0
src/plugins/waf/stream.rs	10070	234	.rs	0
src/plugins/ws_frame_logging.rs	31009	802	.rs	0
src/plugins/ws_logging.rs	64430	1709	.rs	0
src/plugins/ws_message_size_limiting.rs	3813	117	.rs	0
src/plugins/ws_rate_limiting.rs	11542	309	.rs	0
src/pool/mod.rs	45650	1282	.rs	0
src/proxy/backend_capabilities.rs	61419	1456	.rs	0
src/proxy/backend_dispatch.rs	82919	2106	.rs	0
src/proxy/body.rs	218027	5160	.rs	0
src/proxy/client_ip.rs	14601	386	.rs	0
src/proxy/deferred_log.rs	30153	730	.rs	0
src/proxy/grpc_proxy.rs	192528	4369	.rs	0
src/proxy/hbone_pool.rs	153080	3696	.rs	0
src/proxy/hbone_proxy.rs	73083	1863	.rs	0
src/proxy/headers.rs	62195	1450	.rs	0
src/proxy/http2_pool.rs	78703	1921	.rs	0
src/proxy/mesh_egress_observability.rs	20352	509	.rs	0
src/proxy/mesh_mtls_pool.rs	101404	2287	.rs	0
src/proxy/mesh_tcp_egress.rs	25259	617	.rs	0
src/proxy/mesh_tcp_inbound.rs	23159	543	.rs	0
src/proxy/mesh_udp_capture.rs	134418	2876	.rs	0
src/proxy/mesh_udp_frame.rs	13547	303	.rs	0
src/proxy/mod.rs	1992746	44955	.rs	0
src/proxy/netns_capture.rs	73122	1814	.rs	0
src/proxy/netns_udp_capture.rs	146991	3402	.rs	0
src/proxy/proxy_protocol.rs	16094	411	.rs	0
src/proxy/sni.rs	37345	863	.rs	0
src/proxy/stream_error.rs	21797	507	.rs	0
src/proxy/stream_listener.rs	113713	2481	.rs	0
src/proxy/tcp_proxy.rs	348978	8440	.rs	0
src/proxy/udp_batch.rs	40318	977	.rs	0
src/proxy/udp_proxy.rs	257937	6037	.rs	0
src/request_epoch.rs	58821	1537	.rs	0
src/retry.rs	63367	1313	.rs	0
src/router_cache.rs	274338	6023	.rs	0
src/runtime_metrics.rs	49852	1479	.rs	0
src/runtime_metrics_tracing_layer.rs	3011	105	.rs	0
src/secrets/aws.rs	3781	92	.rs	0
src/secrets/azure.rs	12806	355	.rs	0
src/secrets/env.rs	455	13	.rs	0
src/secrets/file.rs	4376	98	.rs	0
src/secrets/gcp.rs	6323	140	.rs	0
src/secrets/mod.rs	69064	1410	.rs	0
src/secrets/registry.rs	55177	1452	.rs	0
src/secrets/vault.rs	4322	113	.rs	0
src/service_discovery/consul.rs	12822	413	.rs	0
src/service_discovery/dns_sd.rs	1703	59	.rs	0
src/service_discovery/kubernetes.rs	14857	421	.rs	0
src/service_discovery/mesh.rs	60103	1422	.rs	0
src/service_discovery/mod.rs	31281	786	.rs	0
src/socket_opts.rs	132323	3314	.rs	0
src/startup.rs	6416	171	.rs	0
src/system_metrics.rs	19789	645	.rs	0
src/tls/acme.rs	104801	2802	.rs	0
src/tls/backend.rs	63483	1680	.rs	0
src/tls/events.rs	16340	491	.rs	0
src/tls/frontend_reload.rs	11416	273	.rs	0
src/tls/inventory.rs	36110	1054	.rs	0
src/tls/inventory_cache.rs	13043	332	.rs	0
src/tls/managed.rs	36183	1023	.rs	0
src/tls/mod.rs	74440	1884	.rs	0
src/tls/pkcs11.rs	20101	604	.rs	0
src/tls/private_file.rs	670	28	.rs	0
src/tls/source/mod.rs	45555	1248	.rs	0
src/tls/source/subscription.rs	55805	1538	.rs	0
src/tls/spiffe.rs	57051	1411	.rs	0
src/tls_offload.rs	6593	167	.rs	0
src/util/accept_backoff.rs	10528	274	.rs	0
src/util/backoff.rs	2794	95	.rs	0
src/util/body_limit.rs	4050	117	.rs	0
src/util/cidr.rs	11833	295	.rs	0
src/util/http_headers.rs	2305	80	.rs	0
src/util/mod.rs	314	11	.rs	0
src/util/sharding.rs	5036	116	.rs	0
src/util/unknown_keys.rs	3683	112	.rs	0
src/xds/carrier.rs	45112	854	.rs	0
src/xds/conformance.rs	987	27	.rs	0
src/xds/mod.rs	2824	64	.rs	0
src/xds/nonce.rs	6010	193	.rs	0
src/xds/server.rs	175149	4531	.rs	0
src/xds/snapshot.rs	6078	213	.rs	0
src/xds/translator.rs	19647	513	.rs	0
tests/README.md	9945	206	.md	1
tests/common/config_builder.rs	21468	638	.rs	1
tests/common/echo_servers.rs	11067	300	.rs	1
tests/common/gateway_harness.rs	49419	1317	.rs	1
tests/common/hmac_helpers.rs	3632	132	.rs	1
tests/common/mod.rs	3194	79	.rs	1
tests/config.yaml	7015	230	.yaml	1
tests/conformance/contract.rs	7191	187	.rs	1
tests/conformance/ga_contract.yaml	9512	200	.yaml	1
tests/conformance/ga_scope.rs	5201	108	.rs	1
tests/conformance/istio_authorization_policy.rs	12536	339	.rs	1
tests/conformance/istio_destination_rule.rs	24290	609	.rs	1
tests/conformance/istio_peer_authentication.rs	11784	320	.rs	1
tests/conformance/istio_request_authentication.rs	8622	231	.rs	1
tests/conformance/istio_service_entry_egress.rs	14420	381	.rs	1
tests/conformance/istio_virtual_service.rs	38970	966	.rs	1
tests/conformance/live_contract.rs	23007	651	.rs	1
tests/conformance/mesh_config_transport.rs	16211	395	.rs	1
tests/conformance/mesh_spiffe_identity.rs	16464	360	.rs	1
tests/conformance/mesh_topology_matrix.rs	7238	194	.rs	1
tests/conformance/mod.rs	1571	44	.rs	1
tests/conformance/registry.rs	6991	196	.rs	1
tests/conformance/report.rs	12141	372	.rs	1
tests/conformance/xds_type_urls.rs	17297	434	.rs	1
tests/conformance_tests.rs	1117	23	.rs	1
tests/fixtures/markdown_link_check/github_heading_slugs.md	621	23	.md	1
tests/fixtures/maxmind/README.md	745	14	.md	1
tests/functional/SCALE_PERF_TEST.md	9528	159	.md	1
tests/functional/fixtures/two_cluster_spire.sh	5604	179	.sh	1
tests/functional/functional_admin_connection_limit_test.rs	20213	451	.rs	1
tests/functional/functional_admin_crud_resources_test.rs	61553	1936	.rs	1
tests/functional/functional_admin_observability_test.rs	29139	800	.rs	1
tests/functional/functional_admin_operations_test.rs	25617	871	.rs	1
tests/functional/functional_ai_plugins_test.rs	23805	796	.rs	1
tests/functional/functional_ai_semantic_firewall_streaming_test.rs	39217	990	.rs	1
tests/functional/functional_ai_stream_router_test.rs	9814	281	.rs	1
tests/functional/functional_allowed_methods_logging_test.rs	16661	486	.rs	1
tests/functional/functional_allowed_methods_test.rs	9809	304	.rs	1
tests/functional/functional_auth_acl_test.rs	90244	2769	.rs	1
tests/functional/functional_body_size_limits_test.rs	12818	408	.rs	1
tests/functional/functional_body_validator_response_stream_test.rs	8537	251	.rs	1
tests/functional/functional_capability_registry_test.rs	32846	770	.rs	1
tests/functional/functional_chunked_request_size_limits_test.rs	9487	301	.rs	1
tests/functional/functional_chunked_response_size_limits_test.rs	9402	277	.rs	1
tests/functional/functional_ci_shard_coverage_test.rs	3683	100	.rs	1
tests/functional/functional_circuit_breaker_retry_test.rs	17630	561	.rs	1
tests/functional/functional_cli_test.rs	109362	2796	.rs	1
tests/functional/functional_client_ip_env_test.rs	9711	317	.rs	1
tests/functional/functional_compression_bodyless_test.rs	19638	555	.rs	1
tests/functional/functional_cors_protocol_test.rs	29843	968	.rs	1
tests/functional/functional_cp_dp_resilience_test.rs	35443	920	.rs	1
tests/functional/functional_cp_dp_test.rs	27115	771	.rs	1
tests/functional/functional_credential_rotation_test.rs	29574	1013	.rs	1
tests/functional/functional_database_test.rs	11930	358	.rs	1
tests/functional/functional_db_failover_test.rs	44450	1051	.rs	1
tests/functional/functional_db_outage_test.rs	46431	1392	.rs	1
tests/functional/functional_db_tls_test.rs	25573	763	.rs	1
tests/functional/functional_db_upstream_test.rs	9998	295	.rs	1
tests/functional/functional_dns_cache_test.rs	10643	304	.rs	1
tests/functional/functional_early_data_test.rs	6293	213	.rs	1
tests/functional/functional_early_upload_deadline_test.rs	24491	673	.rs	1
tests/functional/functional_example_plugin_test.rs	13781	391	.rs	1
tests/functional/functional_file_mode_test.rs	14245	497	.rs	1
tests/functional/functional_forwarded_via_headers_test.rs	8081	244	.rs	1
tests/functional/functional_graceful_shutdown_test.rs	36078	976	.rs	1
tests/functional/functional_grpc_method_pre_hook_test.rs	14864	425	.rs	1
tests/functional/functional_grpc_plugins_test.rs	39714	1206	.rs	1
tests/functional/functional_grpc_test.rs	57300	1541	.rs	1
tests/functional/functional_h3_authority_validation_test.rs	12951	371	.rs	1
tests/functional/functional_h3_grpc_streaming_test.rs	31646	778	.rs	1
tests/functional/functional_h3_grpc_web_test.rs	56479	1485	.rs	1
tests/functional/functional_h3_local_policy_test.rs	16090	497	.rs	1
tests/functional/functional_h3_soap_utf16_test.rs	8974	242	.rs	1
tests/functional/functional_header_limits_test.rs	7373	240	.rs	1
tests/functional/functional_header_read_timeout_test.rs	5398	163	.rs	1
tests/functional/functional_header_size_limits_test.rs	7208	225	.rs	1
tests/functional/functional_host_only_routing_test.rs	11242	353	.rs	1
tests/functional/functional_injector_serving_test.rs	24788	601	.rs	1
tests/functional/functional_key_auth_query_test.rs	7659	233	.rs	1
tests/functional/functional_load_balancer_test.rs	81932	2659	.rs	1
tests/functional/functional_load_stress_test.rs	93777	2513	.rs	1
tests/functional/functional_load_testing_replay_test.rs	12734	369	.rs	1
tests/functional/functional_logging_plugins_test.rs	6182	213	.rs	1
tests/functional/functional_logging_test.rs	27138	820	.rs	1
tests/functional/functional_mesh_mode_test.rs	436851	10776	.rs	1
tests/functional/functional_mesh_vs_traffic_mgmt_test.rs	13714	437	.rs	1
tests/functional/functional_migrate_mode_test.rs	9987	263	.rs	1
tests/functional/functional_mongodb_test.rs	30132	836	.rs	1
tests/functional/functional_mtls_acl_test.rs	26439	767	.rs	1
tests/functional/functional_mtls_test.rs	43002	1272	.rs	1
tests/functional/functional_namespace_test.rs	38363	1176	.rs	1
tests/functional/functional_node_agent_test.rs	3974	113	.rs	1
tests/functional/functional_opa_key_auth_redaction_test.rs	4581	139	.rs	1
tests/functional/functional_otel_ldap_test.rs	28243	827	.rs	1
tests/functional/functional_overload_test.rs	62609	1639	.rs	1
tests/functional/functional_passthrough_test.rs	18521	515	.rs	1
tests/functional/functional_plugin_extended_test.rs	42538	1364	.rs	1
tests/functional/functional_plugin_test.rs	67222	2077	.rs	1
tests/functional/functional_plugins_network_test.rs	42460	1045	.rs	1
tests/functional/functional_prometheus_test.rs	10083	342	.rs	1
tests/functional/functional_protocol_body_limit_config_test.rs	8437	265	.rs	1
tests/functional/functional_protocol_h2_body_limit_config_test.rs	9652	302	.rs	1
tests/functional/functional_protocol_h3_body_limit_config_test.rs	5791	169	.rs	1
tests/functional/functional_protocol_h3_request_body_test.rs	19073	481	.rs	1
tests/functional/functional_protocol_validation_test.rs	94753	2785	.rs	1
tests/functional/functional_query_param_limits_test.rs	6835	210	.rs	1
tests/functional/functional_redis_rate_limiting_test.rs	100618	2973	.rs	1
tests/functional/functional_regex_routing_test.rs	22084	643	.rs	1
tests/functional/functional_request_body_limits_test.rs	9418	280	.rs	1
tests/functional/functional_request_mirror_grpc_transport_test.rs	30527	870	.rs	1
tests/functional/functional_request_mirror_query_parity_test.rs	11284	327	.rs	1
tests/functional/functional_request_termination_h3_test.rs	5115	157	.rs	1
tests/functional/functional_response_body_limits_test.rs	8272	251	.rs	1
tests/functional/functional_response_mock_grpc_exclusion_test.rs	13498	378	.rs	1
tests/functional/functional_response_mock_semantics_test.rs	10948	318	.rs	1
tests/functional/functional_retry_test.rs	59132	1272	.rs	1
tests/functional/functional_router_cache_test.rs	27657	742	.rs	1
tests/functional/functional_scale_perf_test.rs	35062	956	.rs	1
tests/functional/functional_secrets_test.rs	14113	357	.rs	1
tests/functional/functional_serverless_mirror_test.rs	26298	695	.rs	1
tests/functional/functional_service_discovery_test.rs	16235	468	.rs	1
tests/functional/functional_shared_harness_smoke_test.rs	6683	196	.rs	1
tests/functional/functional_spec_expose_test.rs	13876	381	.rs	1
tests/functional/functional_sse_test.rs	11513	343	.rs	1
tests/functional/functional_stream_listener_failure_test.rs	27833	781	.rs	1
tests/functional/functional_streaming_latency_tracking_test.rs	4289	145	.rs	1
tests/functional/functional_streaming_outcome_accounting_test.rs	23770	548	.rs	1
tests/functional/functional_streaming_request_body_limits_test.rs	7990	236	.rs	1
tests/functional/functional_streaming_response_body_limits_test.rs	7616	213	.rs	1
tests/functional/functional_tcp_idle_timeout_env_test.rs	6215	180	.rs	1
tests/functional/functional_tcp_proxy_test.rs	40563	1211	.rs	1
tests/functional/functional_tcp_splice_backend_timeout_test.rs	16679	479	.rs	1
tests/functional/functional_tls_lifecycle_test.rs	36022	971	.rs	1
tests/functional/functional_tls_only_test.rs	19414	544	.rs	1
tests/functional/functional_udp_proxy_test.rs	46454	1431	.rs	1
tests/functional/functional_url_query_limits_test.rs	7718	242	.rs	1
tests/functional/functional_websocket_connection_limit_test.rs	7241	212	.rs	1
tests/functional/functional_websocket_frame_limit_test.rs	28071	736	.rs	1
tests/functional/functional_websocket_limits_test.rs	13991	404	.rs	1
tests/functional/functional_websocket_test.rs	120260	3269	.rs	1
tests/functional/functional_ws_origin_test.rs	11071	345	.rs	1
tests/functional/functional_ws_plugins_test.rs	48936	1349	.rs	1
tests/functional/mod.rs	4551	121	.rs	1
tests/functional/namespace_helpers.rs	6488	193	.rs	1
tests/functional/scripted_backend_h2_tests.rs	109748	2600	.rs	1
tests/functional/scripted_backend_h3_tests.rs	163280	3831	.rs	1
tests/functional/scripted_backend_matrix_tests.rs	7603	158	.rs	1
tests/functional/scripted_backend_network_sim_tests.rs	21644	475	.rs	1
tests/functional/scripted_backend_streaming_latency_tests.rs	37549	979	.rs	1
tests/functional/scripted_backend_tests.rs	60493	1436	.rs	1
tests/functional/scripted_backend_udp_tests.rs	25428	625	.rs	1
tests/functional_tests.rs	1534	28	.rs	1
tests/helpers/bin/secure_echo_server_simple.rs	3194	85	.rs	1
tests/helpers/bin/websocket_echo_server.rs	3105	78	.rs	1
tests/helpers/bin/websocket_gateway_test.rs	4259	113	.rs	1
tests/integration/admin_api_specs_handler_tests.rs	236432	6551	.rs	1
tests/integration/admin_audit_rbac_tests.rs	45242	1262	.rs	1
tests/integration/admin_backend_capabilities_tests.rs	16216	443	.rs	1
tests/integration/admin_cached_config_tests.rs	286180	7599	.rs	1
tests/integration/admin_cross_namespace_refs_tests.rs	24480	756	.rs	1
tests/integration/admin_db_api_specs_tests.rs	175609	4978	.rs	1
tests/integration/admin_mesh_config_drift_tests.rs	16362	454	.rs	1
tests/integration/admin_mesh_egress_scope_tests.rs	13487	399	.rs	1
tests/integration/admin_mesh_policy_denies_tests.rs	17655	473	.rs	1
tests/integration/admin_mesh_remote_clusters_tests.rs	13019	340	.rs	1
tests/integration/admin_mesh_runtime_overlay_tests.rs	16729	460	.rs	1
tests/integration/admin_mesh_service_graph_tests.rs	9701	276	.rs	1
tests/integration/admin_metrics_tls_inventory_snapshot_tests.rs	14288	384	.rs	1
tests/integration/admin_namespace_claim_tests.rs	9028	246	.rs	1
tests/integration/admin_node_waypoint_identities_tests.rs	9605	273	.rs	1
tests/integration/admin_observability_auth_tests.rs	13521	393	.rs	1
tests/integration/admin_runtime_metrics_tests.rs	9759	291	.rs	1
tests/integration/ai_stream_router_normalization_tests.rs	6894	185	.rs	1
tests/integration/ai_token_metrics_contract_tests.rs	1012	26	.rs	1
tests/integration/api_chargeback_sink_tests.rs	4762	126	.rs	1
tests/integration/apply_incremental_outcome_tests.rs	98118	2692	.rs	1
tests/integration/audit_retention_tests.rs	9517	314	.rs	1
tests/integration/backend_mtls_tests.rs	19274	459	.rs	1
tests/integration/backend_tls_san_allow_list_tests.rs	10389	278	.rs	1
tests/integration/cni_tests.rs	13356	359	.rs	1
tests/integration/connection_pool_tests.rs	27990	815	.rs	1
tests/integration/consumer_identity_enforcement_tests.rs	10980	316	.rs	1
tests/integration/cp_dp_grpc_tests.rs	182217	4988	.rs	1
tests/integration/cp_multi_namespace_tests.rs	34296	906	.rs	1
tests/integration/db_full_load_snapshot_tests.rs	4918	150	.rs	1
tests/integration/db_incremental_poll_tests.rs	17684	502	.rs	1
tests/integration/db_offline_bootstrap_tests.rs	12619	300	.rs	1
tests/integration/db_proxy_plugin_association_fail_closed_tests.rs	16962	463	.rs	1
tests/integration/deferred_log_tests.rs	38073	1014	.rs	1
tests/integration/dtls_accept_isolation_tests.rs	16231	451	.rs	1
tests/integration/dtls_integration_tests.rs	28672	802	.rs	1
tests/integration/example_audit_plugin_opt_in_tests.rs	6999	179	.rs	1
tests/integration/example_plugin_contract_tests.rs	7053	177	.rs	1
tests/integration/file_mode_admin_jwt_tests.rs	10064	297	.rs	1
tests/integration/file_mode_reload_observability_tests.rs	13130	374	.rs	1
tests/integration/frontend_tls_live_reload_tests.rs	8930	232	.rs	1
tests/integration/gateway_hbone_pool_tests.rs	27815	720	.rs	1
tests/integration/gateway_svid_identity_tests.rs	6402	171	.rs	1
tests/integration/graceful_shutdown_tests.rs	22434	549	.rs	1
tests/integration/grpc_proxy_tests.rs	179001	4581	.rs	1
tests/integration/http2_pool_tests.rs	23063	650	.rs	1
tests/integration/http3_integration_tests.rs	64561	1647	.rs	1
tests/integration/injector_admission_tests.rs	6714	188	.rs	1
tests/integration/k8s_controller_gateway_status_tests.rs	10092	282	.rs	1
tests/integration/k8s_controller_istio_status_tests.rs	25127	704	.rs	1
tests/integration/kafka_logging_broker_tests.rs	4336	120	.rs	1
tests/integration/log_schema_integration_tests.rs	24275	753	.rs	1
tests/integration/log_schema_registry_tests.rs	9346	228	.rs	1
tests/integration/mesh_authz_e2e_tests.rs	69970	1762	.rs	1
tests/integration/mesh_authz_negative_match_tests.rs	15166	411	.rs	1
tests/integration/mesh_bpf_metrics_scrape_tests.rs	12593	365	.rs	1
tests/integration/mesh_cross_cluster_egress_tests.rs	98658	2461	.rs	1
tests/integration/mesh_destination_rule_connection_pool_audit_tests.rs	7001	189	.rs	1
tests/integration/mesh_destination_rule_locality_lb_tests.rs	29661	837	.rs	1
tests/integration/mesh_destination_rule_max_connections_tests.rs	11924	316	.rs	1
tests/integration/mesh_destination_rule_port_policy_tests.rs	80680	2130	.rs	1
tests/integration/mesh_destination_rule_tls_tests.rs	30817	854	.rs	1
tests/integration/mesh_dr_service_entry_e2e_tests.rs	20467	471	.rs	1
tests/integration/mesh_ew_egress_e2e_tests.rs	48838	1253	.rs	1
tests/integration/mesh_federation_poller_tests.rs	20546	566	.rs	1
tests/integration/mesh_file_source_tests.rs	6527	198	.rs	1
tests/integration/mesh_hbone_tests.rs	28927	732	.rs	1
tests/integration/mesh_k8s_pod_discovery_tests.rs	22230	696	.rs	1
tests/integration/mesh_l7_routing_tests.rs	91308	2559	.rs	1
tests/integration/mesh_multicluster_discovery_tests.rs	11081	314	.rs	1
tests/integration/mesh_node_waypoint_stream_scope_tests.rs	16627	412	.rs	1
tests/integration/mesh_outbound_registry_route_miss_tests.rs	14487	428	.rs	1
tests/integration/mesh_outbound_registry_stream_tests.rs	31900	803	.rs	1
tests/integration/mesh_peer_auth_live_reload_tests.rs	17902	484	.rs	1
tests/integration/mesh_proxy_config_tests.rs	16052	438	.rs	1
tests/integration/mesh_runtime_overlay_consumers_tests.rs	6611	191	.rs	1
tests/integration/mesh_service_waypoint_tests.rs	29421	880	.rs	1
tests/integration/mesh_sidecar_e2e_tests.rs	15966	377	.rs	1
tests/integration/mesh_subscribe_validation_tests.rs	19524	552	.rs	1
tests/integration/mesh_telemetry_k8s_provider_lookup_tests.rs	27994	869	.rs	1
tests/integration/mesh_telemetry_tracing_tests.rs	15228	425	.rs	1
tests/integration/mesh_test_support.rs	22314	590	.rs	1
tests/integration/mesh_topology_hbone_tests.rs	23495	582	.rs	1
tests/integration/mod.rs	3104	89	.rs	1
tests/integration/scripted_backend_smoke_tests.rs	48811	1079	.rs	1
tests/integration/spec_expose_integration_tests.rs	1637	49	.rs	1
tests/integration/tcp_fast_path_l4_plugins_tests.rs	26202	619	.rs	1
tests/integration/tcp_frontend_tls_order_tests.rs	28355	741	.rs	1
tests/integration/vendor_integrity_tests.rs	7339	185	.rs	1
tests/integration_tests.rs	647	18	.rs	1
tests/k8s/lib/kind.sh	2907	94	.sh	1
tests/k8s/lib/live_assertions.sh	4170	130	.sh	1
tests/k8s/lib/spire.sh	20860	616	.sh	1
tests/k8s/mesh_e2e_sidecar/README.md	8332	121	.md	1
tests/k8s/mesh_e2e_sidecar/manifests.yaml	38554	1013	.yaml	1
tests/k8s/mesh_e2e_sidecar/run.sh	55824	1436	.sh	1
tests/k8s/multicluster-federation/README.md	11273	178	.md	1
tests/k8s/multicluster-federation/manifests.yaml	19909	511	.yaml	1
tests/k8s/multicluster-federation/run.sh	50480	1161	.sh	1
tests/k8s/node_waypoint_ebpf_live/README.md	5503	93	.md	1
tests/k8s/node_waypoint_ebpf_live/manifests.yaml	6662	288	.yaml	1
tests/k8s/node_waypoint_ebpf_live/run.sh	124865	3457	.sh	1
tests/performance/Cargo.toml	376	17	.toml	1
tests/performance/README.md	5270	110	.md	1
tests/performance/backend_server.rs	7709	202	.rs	1
tests/performance/ci_overhead_bench.py	12641	338	.py	1
tests/performance/mesh-dns-e2e/Cargo.toml	1906	74	.toml	1
tests/performance/mesh-dns-e2e/README.md	5670	82	.md	1
tests/performance/mesh-dns-e2e/baseline.md	2018	43	.md	1
tests/performance/mesh-dns-e2e/build.rs	1801	59	.rs	1
tests/performance/mesh-dns-e2e/run.sh	7691	213	.sh	1
tests/performance/mesh-dns-e2e/src/bin/dns_loadgen.rs	9624	303	.rs	1
